Scenarios,Camps Name,Mu,delta_D,alpha,delta_R,lambda_C,lambda_S,omega,Supply,Optimal Allocated Aid
Scenario 7,Camp 3,2,40,0.25,1,1071,2817.84,934.2312765,11358,934.2312765
Scenario 7,Camp 4,2,40,0.25,1,4282.8,4500.96,3733.265887,11358,3743.665972
Scenario 7,Camp 5,2,40,0.25,1,2483.6,742.52,2165.290651,11358,2312
Scenario 7,Camp 6,2,40,0.25,1,1698.4,2074,1481.000848,11358,1481.000848
Scenario 7,Camp 7,2,40,0.25,1,2174.4,1628.42,1895.82758,11358,1952
Scenario 7,Camp 1,2,40,0.25,1,428.4,2882.1,374.2148333,15144,644
Scenario 7,Camp 2,2,40,0.25,1,642.6,2860.68,560.887071,15144,880
Scenario 7,Camp 3,2,40,0.25,1,1071,2817.84,934.2312765,15144,1354
Scenario 7,Camp 4,2,40,0.25,1,4282.8,4500.96,3733.265887,15144,4998
Scenario 7,Camp 5,2,40,0.25,1,2483.6,742.52,2165.290651,15144,2772
Scenario 7,Camp 6,2,40,0.25,1,1698.4,2074,1481.000848,15144,2000
Scenario 7,Camp 7,2,40,0.25,1,2174.4,1628.42,1895.82758,15144,2496
Scenario 7,Camp 1,2,40,0.25,1,428.4,2882.1,374.2148333,18930,1058
Scenario 7,Camp 2,2,40,0.25,1,642.6,2860.68,560.887071,18930,1318
Scenario 7,Camp 3,2,40,0.25,1,1071,2817.84,934.2312765,18930,1840
Scenario 7,Camp 4,2,40,0.25,1,4282.8,4500.96,3733.265887,18930,6096
Scenario 7,Camp 5,2,40,0.25,1,2483.6,742.52,2165.290651,18930,3176
Scenario 7,Camp 6,2,40,0.25,1,1698.4,2074,1481.000848,18930,2472
Scenario 7,Camp 7,2,40,0.25,1,2174.4,1628.42,1895.82758,18930,2970
Scenario 70,Camp 1,6,30,0.75,2,428.4,2882.1,54.7969864,3786,54.7969864
Scenario 70,Camp 2,6,30,0.75,2,642.6,2860.68,82.00567934,3786,82.00567934
Scenario 70,Camp 3,6,30,0.75,2,1071,2817.84,136.4227145,3786,264
Scenario 70,Camp 4,6,30,0.75,2,4282.8,4500.96,544.3965503,3786,1358
Scenario 70,Camp 5,6,30,0.75,2,2483.6,742.52,315.856089,3786,796
Scenario 70,Camp 6,6,30,0.75,2,1698.4,2074,216.1172901,3786,531.1973343
Scenario 70,Camp 7,6,30,0.75,2,2174.4,1628.42,276.5804499,3786,700
Scenario 70,Camp 1,6,30,0.75,2,428.4,2882.1,54.7969864,5048,118
Scenario 70,Camp 2,6,30,0.75,2,642.6,2860.68,82.00567934,5048,234
Scenario 70,Camp 3,6,30,0.75,2,1071,2817.84,136.4227145,5048,438
Scenario 70,Camp 4,6,30,0.75,2,4282.8,4500.96,544.3965503,5048,1748
Scenario 70,Camp 5,6,30,0.75,2,2483.6,742.52,315.856089,5048,940
Scenario 70,Camp 6,6,30,0.75,2,1698.4,2074,216.1172901,5048,700
Scenario 70,Camp 7,6,30,0.75,2,2174.4,1628.42,276.5804499,5048,870
Scenario 70,Camp 1,6,30,0.75,2,428.4,2882.1,54.7969864,6310,256
Scenario 70,Camp 2,6,30,0.75,2,642.6,2860.68,82.00567934,6310,380
Scenario 70,Camp 3,6,30,0.75,2,1071,2817.84,136.4227145,6310,600
Scenario 70,Camp 4,6,30,0.75,2,4282.8,4500.96,544.3965503,6310,2116
Scenario 70,Camp 5,6,30,0.75,2,2483.6,742.52,315.856089,6310,1074
Scenario 70,Camp 6,6,30,0.75,2,1698.4,2074,216.1172901,6310,856
Scenario 70,Camp 7,6,30,0.75,2,2174.4,1628.42,276.5804499,6310,1028
Scenario 71,Camp 1,6,40,0.75,2,428.4,2882.1,75.48099397,3786,75.48099397
Scenario 71,Camp 2,6,40,0.75,2,642.6,2860.68,112.9600475,3786,112.9600475
Scenario 71,Camp 3,6,40,0.75,2,1071,2817.84,187.9176715,3786,214
Scenario 71,Camp 4,6,40,0.75,2,4282.8,4500.96,749.8878211,3786,1334
Scenario 71,Camp 5,6,40,0.75,2,2483.6,742.52,435.0810714,3786,830
Scenario 71,Camp 6,6,40,0.75,2,1698.4,2074,297.6942519,3786,513.5589585
Scenario 71,Camp 7,6,40,0.75,2,2174.4,1628.42,380.9802079,3786,706
Scenario 71,Camp 1,6,40,0.75,2,428.4,2882.1,75.48099397,5048,75.48099397
Scenario 71,Camp 2,6,40,0.75,2,642.6,2860.68,112.9600475,5048,194
Scenario 71,Camp 3,6,40,0.75,2,1071,2817.84,187.9176715,5048,410
Scenario 71,Camp 4,6,40,0.75,2,4282.8,4500.96,749.8878211,5048,1776
Scenario 71,Camp 5,6,40,0.75,2,2483.6,742.52,435.0810714,5048,992.519006
Scenario 71,Camp 6,6,40,0.75,2,1698.4,2074,297.6942519,5048,704
Scenario 71,Camp 7,6,40,0.75,2,2174.4,1628.42,380.9802079,5048,896
Scenario 71,Camp 1,6,40,0.75,2,428.4,2882.1,75.48099397,6310,210
Scenario 71,Camp 2,6,40,0.75,2,642.6,2860.68,112.9600475,6310,340
Scenario 71,Camp 3,6,40,0.75,2,1071,2817.84,187.9176715,6310,572
Scenario 71,Camp 4,6,40,0.75,2,4282.8,4500.96,749.8878211,6310,2142
Scenario 71,Camp 5,6,40,0.75,2,2483.6,742.52,435.0810714,6310,1128
Scenario 71,Camp 6,6,40,0.75,2,1698.4,2074,297.6942519,6310,862
Scenario 71,Camp 7,6,40,0.75,2,2174.4,1628.42,380.9802079,6310,1056
Scenario 72,Camp 1,6,50,0.75,2,428.4,2882.1,91.52475668,3786,91.52475668
Scenario 72,Camp 2,6,50,0.75,2,642.6,2860.68,136.9701208,3786,136.9701208
Scenario 72,Camp 3,6,50,0.75,2,1071,2817.84,227.8602633,3786,227.8602633
Scenario 72,Camp 4,6,50,0.75,2,4282.8,4500.96,909.2792337,3786,1291.644859
Scenario 72,Camp 5,6,50,0.75,2,2483.6,742.52,527.5591523,3786,848
Scenario 72,Camp 6,6,50,0.75,2,1698.4,2074,360.9702594,3786,492
Scenario 72,Camp 7,6,50,0.75,2,2174.4,1628.42,461.9589514,3786,698
Scenario 72,Camp 1,6,50,0.75,2,428.4,2882.1,91.52475668,5048,91.52475668
Scenario 72,Camp 2,6,50,0.75,2,642.6,2860.68,136.9701208,5048,156
Scenario 72,Camp 3,6,50,0.75,2,1071,2817.84,227.8602633,5048,382
Scenario 72,Camp 4,6,50,0.75,2,4282.8,4500.96,909.2792337,5048,1780
Scenario 72,Camp 5,6,50,0.75,2,2483.6,742.52,527.5591523,5048,1028
Scenario 72,Camp 6,6,50,0.75,2,1698.4,2074,360.9702594,5048,700.4752433
Scenario 72,Camp 7,6,50,0.75,2,2174.4,1628.42,461.9589514,5048,910
Scenario 72,Camp 1,6,50,0.75,2,428.4,2882.1,91.52475668,6310,174
Scenario 72,Camp 2,6,50,0.75,2,642.6,2860.68,136.9701208,6310,308
Scenario 72,Camp 3,6,50,0.75,2,1071,2817.84,227.8602633,6310,552
Scenario 72,Camp 4,6,50,0.75,2,4282.8,4500.96,909.2792337,6310,2164
Scenario 72,Camp 5,6,50,0.75,2,2483.6,742.52,527.5591523,6310,1170
Scenario 72,Camp 6,6,50,0.75,2,1698.4,2074,360.9702594,6310,866
Scenario 72,Camp 7,6,50,0.75,2,2174.4,1628.42,461.9589514,6310,1076
Scenario 73,Camp 1,1,20,0.25,3,428.4,2882.1,342.4797958,22716,1850
Scenario 73,Camp 2,1,20,0.25,3,642.6,2860.68,513.520196,22716,2082
Scenario 73,Camp 3,1,20,0.25,3,1071,2817.84,855.6009344,22716,2546
Scenario 73,Camp 4,1,20,0.25,3,4282.8,4500.96,3420.248,22716,6966
Scenario 73,Camp 5,1,20,0.25,3,2483.6,742.52,1983.572941,22716,3148
Scenario 73,Camp 6,1,20,0.25,3,1698.4,2074,1356.584686,22716,2900
Scenario 73,Camp 7,1,20,0.25,3,2174.4,1628.42,1736.674358,22716,3224
Scenario 73,Camp 1,1,20,0.25,3,428.4,2882.1,342.4797958,30288,2676
Scenario 73,Camp 2,1,20,0.25,3,642.6,2860.68,513.520196,30288,2958
Scenario 73,Camp 3,1,20,0.25,3,1071,2817.84,855.6009344,30288,3518
Scenario 73,Camp 4,1,20,0.25,3,4282.8,4500.96,3420.248,30288,9162
Scenario 73,Camp 5,1,20,0.25,3,2483.6,742.52,1983.572941,30288,3956
Scenario 73,Camp 6,1,20,0.25,3,1698.4,2074,1356.584686,30288,3844
Scenario 73,Camp 7,1,20,0.25,3,2174.4,1628.42,1736.674358,30288,4174
Scenario 73,Camp 1,1,20,0.25,3,428.4,2882.1,342.4797958,37860,3504
Scenario 73,Camp 2,1,20,0.25,3,642.6,2860.68,513.520196,37860,3834
Scenario 73,Camp 3,1,20,0.25,3,1071,2817.84,855.6009344,37860,4490
Scenario 73,Camp 4,1,20,0.25,3,4282.8,4500.96,3420.248,37860,11358
Scenario 73,Camp 5,1,20,0.25,3,2483.6,742.52,1983.572941,37860,4762
Scenario 73,Camp 6,1,20,0.25,3,1698.4,2074,1356.584686,37860,4786
Scenario 73,Camp 7,1,20,0.25,3,2174.4,1628.42,1736.674358,37860,5126
Scenario 74,Camp 1,1,30,0.25,3,428.4,2882.1,516.3837018,22716,1496
Scenario 74,Camp 2,1,30,0.25,3,642.6,2860.68,774.2747545,22716,1778
Scenario 74,Camp 3,1,30,0.25,3,1071,2817.84,1290.056766,22716,2338
Scenario 74,Camp 4,1,30,0.25,3,4282.8,4500.96,5156.976689,22716,7178
Scenario 74,Camp 5,1,30,0.25,3,2483.6,742.52,2990.788803,22716,3554
Scenario 74,Camp 6,1,30,0.25,3,1698.4,2074,2045.429338,22716,2940
Scenario 74,Camp 7,1,30,0.25,3,2174.4,1628.42,2618.520406,22716,3432
Scenario 74,Camp 1,1,30,0.25,3,428.4,2882.1,516.3837018,30288,2324
Scenario 74,Camp 2,1,30,0.25,3,642.6,2860.68,774.2747545,30288,2654
Scenario 74,Camp 3,1,30,0.25,3,1071,2817.84,1290.056766,30288,3312
Scenario 74,Camp 4,1,30,0.25,3,4282.8,4500.96,5156.976689,30288,9374
Scenario 74,Camp 5,1,30,0.25,3,2483.6,742.52,2990.788803,30288,4360
Scenario 74,Camp 6,1,30,0.25,3,1698.4,2074,2045.429338,30288,3882
Scenario 74,Camp 7,1,30,0.25,3,2174.4,1628.42,2618.520406,30288,4382
Scenario 74,Camp 1,1,30,0.25,3,428.4,2882.1,516.3837018,37860,3152
Scenario 74,Camp 2,1,30,0.25,3,642.6,2860.68,774.2747545,37860,3530
Scenario 74,Camp 3,1,30,0.25,3,1071,2817.84,1290.056766,37860,4284
Scenario 74,Camp 4,1,30,0.25,3,4282.8,4500.96,5156.976689,37860,11570
Scenario 74,Camp 5,1,30,0.25,3,2483.6,742.52,2990.788803,37860,5166
Scenario 74,Camp 6,1,30,0.25,3,1698.4,2074,2045.429338,37860,4826
Scenario 74,Camp 7,1,30,0.25,3,2174.4,1628.42,2618.520406,37860,5332
Scenario 75,Camp 1,1,40,0.25,3,428.4,2882.1,639.7704868,22716,1240
Scenario 75,Camp 2,1,40,0.25,3,642.6,2860.68,959.283058,22716,1556
Scenario 75,Camp 3,1,40,0.25,3,1071,2817.84,1598.308084,22716,2188
Scenario 75,Camp 4,1,40,0.25,3,4282.8,4500.96,6389.205305,22716,7332
Scenario 75,Camp 5,1,40,0.25,3,2483.6,742.52,3705.419829,22716,3850
Scenario 75,Camp 6,1,40,0.25,3,1698.4,2074,2534.172397,22716,2968
Scenario 75,Camp 7,1,40,0.25,3,2174.4,1628.42,3244.200134,22716,3582
Scenario 75,Camp 1,1,40,0.25,3,428.4,2882.1,639.7704868,30288,2066
Scenario 75,Camp 2,1,40,0.25,3,642.6,2860.68,959.283058,30288,2432
Scenario 75,Camp 3,1,40,0.25,3,1071,2817.84,1598.308084,30288,3160
Scenario 75,Camp 4,1,40,0.25,3,4282.8,4500.96,6389.205305,30288,9528
Scenario 75,Camp 5,1,40,0.25,3,2483.6,742.52,3705.419829,30288,4656
Scenario 75,Camp 6,1,40,0.25,3,1698.4,2074,2534.172397,30288,3912
Scenario 75,Camp 7,1,40,0.25,3,2174.4,1628.42,3244.200134,30288,4534
Scenario 75,Camp 1,1,40,0.25,3,428.4,2882.1,639.7704868,37860,2894
Scenario 75,Camp 2,1,40,0.25,3,642.6,2860.68,959.283058,37860,3308
Scenario 75,Camp 3,1,40,0.25,3,1071,2817.84,1598.308084,37860,4132
Scenario 75,Camp 4,1,40,0.25,3,4282.8,4500.96,6389.205305,37860,11724
Scenario 75,Camp 5,1,40,0.25,3,2483.6,742.52,3705.419829,37860,5464
Scenario 75,Camp 6,1,40,0.25,3,1698.4,2074,2534.172397,37860,4854
Scenario 75,Camp 7,1,40,0.25,3,2174.4,1628.42,3244.200134,37860,5484
Scenario 76,Camp 1,1,50,0.25,3,428.4,2882.1,735.4767126,22716,1162
Scenario 76,Camp 2,1,50,0.25,3,642.6,2860.68,1102.786647,22716,1516
Scenario 76,Camp 3,1,50,0.25,3,1071,2817.84,1837.406382,22716,2218
Scenario 76,Camp 4,1,50,0.25,3,4282.8,4500.96,7344.996074,22716,7034
Scenario 76,Camp 5,1,50,0.25,3,2483.6,742.52,4259.730718,22716,4078
Scenario 76,Camp 6,1,50,0.25,3,1698.4,2074,2913.270965,22716,3138
Scenario 76,Camp 7,1,50,0.25,3,2174.4,1628.42,3729.515036,22716,3570
Scenario 76,Camp 1,1,50,0.25,3,428.4,2882.1,735.4767126,30288,1864
Scenario 76,Camp 2,1,50,0.25,3,642.6,2860.68,1102.786647,30288,2256
Scenario 76,Camp 3,1,50,0.25,3,1071,2817.84,1837.406382,30288,3040
Scenario 76,Camp 4,1,50,0.25,3,4282.8,4500.96,7344.996074,30288,9648
Scenario 76,Camp 5,1,50,0.25,3,2483.6,742.52,4259.730718,30288,4892
Scenario 76,Camp 6,1,50,0.25,3,1698.4,2074,2913.270965,30288,3934
Scenario 76,Camp 7,1,50,0.25,3,2174.4,1628.42,3729.515036,30288,4654
Scenario 76,Camp 1,1,50,0.25,3,428.4,2882.1,735.4767126,37860,2690
Scenario 76,Camp 2,1,50,0.25,3,642.6,2860.68,1102.786647,37860,3132
Scenario 76,Camp 3,1,50,0.25,3,1071,2817.84,1837.406382,37860,4014
Scenario 76,Camp 4,1,50,0.25,3,4282.8,4500.96,7344.996074,37860,11844
Scenario 76,Camp 5,1,50,0.25,3,2483.6,742.52,4259.730718,37860,5698
Scenario 76,Camp 6,1,50,0.25,3,1698.4,2074,2913.270965,37860,4878
Scenario 76,Camp 7,1,50,0.25,3,2174.4,1628.42,3729.515036,37860,5604
Scenario 77,Camp 1,2,20,0.25,3,428.4,2882.1,-10.47522931,11358,938
Scenario 77,Camp 2,2,20,0.25,3,642.6,2860.68,-15.7006622,11358,1060
Scenario 77,Camp 3,2,20,0.25,3,1071,2817.84,-26.15152041,11358,1296
Scenario 77,Camp 4,2,20,0.25,3,4282.8,4500.96,-104.5036507,11358,3490
Scenario 77,Camp 5,2,20,0.25,3,2483.6,742.52,-60.61201767,11358,1516
Scenario 77,Camp 6,2,20,0.25,3,1698.4,2074,-41.45699771,11358,1460
Scenario 77,Camp 7,2,20,0.25,3,2174.4,1628.42,-53.06905783,11358,1598
Scenario 77,Camp 1,2,20,0.25,3,428.4,2882.1,-10.47522931,15144,1352
Scenario 77,Camp 2,2,20,0.25,3,642.6,2860.68,-15.7006622,15144,1498
Scenario 77,Camp 3,2,20,0.25,3,1071,2817.84,-26.15152041,15144,1784
Scenario 77,Camp 4,2,20,0.25,3,4282.8,4500.96,-104.5036507,15144,4588
Scenario 77,Camp 5,2,20,0.25,3,2483.6,742.52,-60.61201767,15144,1918
Scenario 77,Camp 6,2,20,0.25,3,1698.4,2074,-41.45699771,15144,1930
Scenario 77,Camp 7,2,20,0.25,3,2174.4,1628.42,-53.06905783,15144,2074
Scenario 77,Camp 1,2,20,0.25,3,428.4,2882.1,-10.47522931,18930,1766
Scenario 77,Camp 2,2,20,0.25,3,642.6,2860.68,-15.7006622,18930,1936
Scenario 77,Camp 3,2,20,0.25,3,1071,2817.84,-26.15152041,18930,2270
Scenario 77,Camp 4,2,20,0.25,3,4282.8,4500.96,-104.5036507,18930,5686
Scenario 77,Camp 5,2,20,0.25,3,2483.6,742.52,-60.61201767,18930,2322
Scenario 77,Camp 6,2,20,0.25,3,1698.4,2074,-41.45699771,18930,2402
Scenario 77,Camp 7,2,20,0.25,3,2174.4,1628.42,-53.06905783,18930,2548
Scenario 78,Camp 1,2,30,0.25,3,428.4,2882.1,76.57797202,11358,756
Scenario 78,Camp 2,2,30,0.25,3,642.6,2860.68,114.7779046,11358,902
Scenario 78,Camp 3,2,30,0.25,3,1071,2817.84,191.1777145,11358,1188
Scenario 78,Camp 4,2,30,0.25,3,4282.8,4500.96,763.9620485,11358,3598
Scenario 78,Camp 5,2,30,0.25,3,2483.6,742.52,443.0972589,11358,1730
Scenario 78,Camp 6,2,30,0.25,3,1698.4,2074,303.0666649,11358,1478
Scenario 78,Camp 7,2,30,0.25,3,2174.4,1628.42,387.9553092,11358,1706
Scenario 78,Camp 1,2,30,0.25,3,428.4,2882.1,76.57797202,15144,1170
Scenario 78,Camp 2,2,30,0.25,3,642.6,2860.68,114.7779046,15144,1340
Scenario 78,Camp 3,2,30,0.25,3,1071,2817.84,191.1777145,15144,1674
Scenario 78,Camp 4,2,30,0.25,3,4282.8,4500.96,763.9620485,15144,4696
Scenario 78,Camp 5,2,30,0.25,3,2483.6,742.52,443.0972589,15144,2132
Scenario 78,Camp 6,2,30,0.25,3,1698.4,2074,303.0666649,15144,1950
Scenario 78,Camp 7,2,30,0.25,3,2174.4,1628.42,387.9553092,15144,2182
Scenario 78,Camp 1,2,30,0.25,3,428.4,2882.1,76.57797202,18930,1584
Scenario 78,Camp 2,2,30,0.25,3,642.6,2860.68,114.7779046,18930,1778
Scenario 78,Camp 3,2,30,0.25,3,1071,2817.84,191.1777145,18930,2162
Scenario 78,Camp 4,2,30,0.25,3,4282.8,4500.96,763.9620485,18930,5792
Scenario 78,Camp 5,2,30,0.25,3,2483.6,742.52,443.0972589,18930,2536
Scenario 78,Camp 6,2,30,0.25,3,1698.4,2074,303.0666649,18930,2422
Scenario 78,Camp 7,2,30,0.25,3,2174.4,1628.42,387.9553092,18930,2656
Scenario 79,Camp 1,2,40,0.25,3,428.4,2882.1,138.3432013,11358,626
Scenario 79,Camp 2,2,40,0.25,3,642.6,2860.68,207.353921,11358,788
Scenario 79,Camp 3,2,40,0.25,3,1071,2817.84,345.3752606,11358,1110
Scenario 79,Camp 4,2,40,0.25,3,4282.8,4500.96,1380.148268,11358,3674
Scenario 79,Camp 5,2,40,0.25,3,2483.6,742.52,800.4846782,11358,1884
Scenario 79,Camp 6,2,40,0.25,3,1698.4,2074,547.5100936,11358,1492
Scenario 79,Camp 7,2,40,0.25,3,2174.4,1628.42,700.8670774,11358,1784
Scenario 79,Camp 1,2,40,0.25,3,428.4,2882.1,138.3432013,15144,1038
Scenario 79,Camp 2,2,40,0.25,3,642.6,2860.68,207.353921,15144,1226
Scenario 79,Camp 3,2,40,0.25,3,1071,2817.84,345.3752606,15144,1596
Scenario 79,Camp 4,2,40,0.25,3,4282.8,4500.96,1380.148268,15144,4774
Scenario 79,Camp 5,2,40,0.25,3,2483.6,742.52,800.4846782,15144,2288
Scenario 79,Camp 6,2,40,0.25,3,1698.4,2074,547.5100936,15144,1964
Scenario 79,Camp 7,2,40,0.25,3,2174.4,1628.42,700.8670774,15144,2258
Scenario 79,Camp 1,2,40,0.25,3,428.4,2882.1,138.3432013,18930,1452
Scenario 79,Camp 2,2,40,0.25,3,642.6,2860.68,207.353921,18930,1664
Scenario 79,Camp 3,2,40,0.25,3,1071,2817.84,345.3752606,18930,2082
Scenario 79,Camp 4,2,40,0.25,3,4282.8,4500.96,1380.148268,18930,5872
Scenario 79,Camp 5,2,40,0.25,3,2483.6,742.52,800.4846782,18930,2690
Scenario 79,Camp 6,2,40,0.25,3,1698.4,2074,547.5100936,18930,2436
Scenario 79,Camp 7,2,40,0.25,3,2174.4,1628.42,700.8670774,18930,2734
Scenario 8,Camp 1,2,50,0.25,1,428.4,2882.1,422.1236671,11358,380
Scenario 8,Camp 2,2,50,0.25,1,642.6,2860.68,632.694608,11358,572
Scenario 8,Camp 3,2,50,0.25,1,1071,2817.84,1053.836185,11358,952
Scenario 8,Camp 4,2,50,0.25,1,4282.8,4500.96,4211.217051,11358,3806
Scenario 8,Camp 5,2,50,0.25,1,2483.6,742.52,2442.50187,11358,2206
Scenario 8,Camp 6,2,50,0.25,1,1698.4,2074,1670.605901,11358,1510
Scenario 8,Camp 7,2,50,0.25,1,2174.4,1628.42,2138.540803,11358,1932
Scenario 8,Camp 1,2,50,0.25,1,428.4,2882.1,422.1236671,15144,540
Scenario 8,Camp 2,2,50,0.25,1,642.6,2860.68,632.694608,15144,792
Scenario 8,Camp 3,2,50,0.25,1,1071,2817.84,1053.836185,15144,1292
Scenario 8,Camp 4,2,50,0.25,1,4282.8,4500.96,4211.217051,15144,5058
Scenario 8,Camp 5,2,50,0.25,1,2483.6,742.52,2442.50187,15144,2894
Scenario 8,Camp 6,2,50,0.25,1,1698.4,2074,1670.605901,15144,2012
Scenario 8,Camp 7,2,50,0.25,1,2174.4,1628.42,2138.540803,15144,2556
Scenario 8,Camp 1,2,50,0.25,1,428.4,2882.1,422.1236671,18930,954
Scenario 8,Camp 2,2,50,0.25,1,642.6,2860.68,632.694608,18930,1228
Scenario 8,Camp 3,2,50,0.25,1,1071,2817.84,1053.836185,18930,1778
Scenario 8,Camp 4,2,50,0.25,1,4282.8,4500.96,4211.217051,18930,6158
Scenario 8,Camp 5,2,50,0.25,1,2483.6,742.52,2442.50187,18930,3296
Scenario 8,Camp 6,2,50,0.25,1,1698.4,2074,1670.605901,18930,2484
Scenario 8,Camp 7,2,50,0.25,1,2174.4,1628.42,2138.540803,18930,3032
Scenario 80,Camp 1,2,50,0.25,3,428.4,2882.1,186.2520352,11358,522
Scenario 80,Camp 2,2,50,0.25,3,642.6,2860.68,279.161458,11358,700
Scenario 80,Camp 3,2,50,0.25,3,1071,2817.84,464.9801694,11358,1048
Scenario 80,Camp 4,2,50,0.25,3,4282.8,4500.96,1858.099432,11358,3736
Scenario 80,Camp 5,2,50,0.25,3,2483.6,742.52,1077.695897,11358,2004
Scenario 80,Camp 6,2,50,0.25,3,1698.4,2074,737.1151473,11358,1504
Scenario 80,Camp 7,2,50,0.25,3,2174.4,1628.42,943.580301,11358,1844
Scenario 80,Camp 1,2,50,0.25,3,428.4,2882.1,186.2520352,15144,936
Scenario 80,Camp 2,2,50,0.25,3,642.6,2860.68,279.161458,15144,1138
Scenario 80,Camp 3,2,50,0.25,3,1071,2817.84,464.9801694,15144,1534
Scenario 80,Camp 4,2,50,0.25,3,4282.8,4500.96,1858.099432,15144,4834
Scenario 80,Camp 5,2,50,0.25,3,2483.6,742.52,1077.695897,15144,2408
Scenario 80,Camp 6,2,50,0.25,3,1698.4,2074,737.1151473,15144,1974
Scenario 80,Camp 7,2,50,0.25,3,2174.4,1628.42,943.580301,15144,2320
Scenario 80,Camp 1,2,50,0.25,3,428.4,2882.1,186.2520352,18930,1350
Scenario 80,Camp 2,2,50,0.25,3,642.6,2860.68,279.161458,18930,1576
Scenario 80,Camp 3,2,50,0.25,3,1071,2817.84,464.9801694,18930,2022
Scenario 80,Camp 4,2,50,0.25,3,4282.8,4500.96,1858.099432,18930,5930
Scenario 80,Camp 5,2,50,0.25,3,2483.6,742.52,1077.695897,18930,2812
Scenario 80,Camp 6,2,50,0.25,3,1698.4,2074,737.1151473,18930,2446
Scenario 80,Camp 7,2,50,0.25,3,2174.4,1628.42,943.580301,18930,2794
Scenario 81,Camp 1,6,20,0.25,3,428.4,2882.1,-89.0376719,3786,294
Scenario 81,Camp 2,6,20,0.25,3,642.6,2860.68,-133.2481082,3786,360
Scenario 81,Camp 3,6,20,0.25,3,1071,2817.84,-221.6684108,3786,464
Scenario 81,Camp 4,6,20,0.25,3,4282.8,4500.96,-884.5705688,3786,1198
Scenario 81,Camp 5,6,20,0.25,3,2483.6,742.52,-513.2233115,3786,436
Scenario 81,Camp 6,6,20,0.25,3,1698.4,2074,-351.1612889,3786,508
Scenario 81,Camp 7,6,20,0.25,3,2174.4,1628.42,-449.4057241,3786,526
Scenario 81,Camp 1,6,20,0.25,3,428.4,2882.1,-89.0376719,5048,432
Scenario 81,Camp 2,6,20,0.25,3,642.6,2860.68,-133.2481082,5048,506
Scenario 81,Camp 3,6,20,0.25,3,1071,2817.84,-221.6684108,5048,626
Scenario 81,Camp 4,6,20,0.25,3,4282.8,4500.96,-884.5705688,5048,1564
Scenario 81,Camp 5,6,20,0.25,3,2483.6,742.52,-513.2233115,5048,570
Scenario 81,Camp 6,6,20,0.25,3,1698.4,2074,-351.1612889,5048,666
Scenario 81,Camp 7,6,20,0.25,3,2174.4,1628.42,-449.4057241,5048,684
Scenario 81,Camp 1,6,20,0.25,3,428.4,2882.1,-89.0376719,6310,570
Scenario 81,Camp 2,6,20,0.25,3,642.6,2860.68,-133.2481082,6310,652
Scenario 81,Camp 3,6,20,0.25,3,1071,2817.84,-221.6684108,6310,788
Scenario 81,Camp 4,6,20,0.25,3,4282.8,4500.96,-884.5705688,6310,1930
Scenario 81,Camp 5,6,20,0.25,3,2483.6,742.52,-513.2233115,6310,704
Scenario 81,Camp 6,6,20,0.25,3,1698.4,2074,-351.1612889,6310,824
Scenario 81,Camp 7,6,20,0.25,3,2174.4,1628.42,-449.4057241,6310,842
Scenario 82,Camp 1,6,30,0.25,3,428.4,2882.1,-59.88520057,3786,230
Scenario 82,Camp 2,6,30,0.25,3,642.6,2860.68,-89.62037656,3786,304
Scenario 82,Camp 3,6,30,0.25,3,1071,2817.84,-149.0903452,3786,426
Scenario 82,Camp 4,6,30,0.25,3,4282.8,4500.96,-594.9468893,3786,1236
Scenario 82,Camp 5,6,30,0.25,3,2483.6,742.52,-345.1851367,3786,510
Scenario 82,Camp 6,6,30,0.25,3,1698.4,2074,-236.1850189,3786,516
Scenario 82,Camp 7,6,30,0.25,3,2174.4,1628.42,-302.2625295,3786,564
Scenario 82,Camp 1,6,30,0.25,3,428.4,2882.1,-59.88520057,5048,368
Scenario 82,Camp 2,6,30,0.25,3,642.6,2860.68,-89.62037656,5048,450
Scenario 82,Camp 3,6,30,0.25,3,1071,2817.84,-149.0903452,5048,588
Scenario 82,Camp 4,6,30,0.25,3,4282.8,4500.96,-594.9468893,5048,1602
Scenario 82,Camp 5,6,30,0.25,3,2483.6,742.52,-345.1851367,5048,646
Scenario 82,Camp 6,6,30,0.25,3,1698.4,2074,-236.1850189,5048,672
Scenario 82,Camp 7,6,30,0.25,3,2174.4,1628.42,-302.2625295,5048,722
Scenario 82,Camp 1,6,30,0.25,3,428.4,2882.1,-59.88520057,6310,506
Scenario 82,Camp 2,6,30,0.25,3,642.6,2860.68,-89.62037656,6310,596
Scenario 82,Camp 3,6,30,0.25,3,1071,2817.84,-149.0903452,6310,750
Scenario 82,Camp 4,6,30,0.25,3,4282.8,4500.96,-594.9468893,6310,1968
Scenario 82,Camp 5,6,30,0.25,3,2483.6,742.52,-345.1851367,6310,780
Scenario 82,Camp 6,6,30,0.25,3,1698.4,2074,-236.1850189,6310,830
Scenario 82,Camp 7,6,30,0.25,3,2174.4,1628.42,-302.2625295,6310,880
Scenario 83,Camp 1,6,40,0.25,3,428.4,2882.1,-39.20119299,3786,186
Scenario 83,Camp 2,6,40,0.25,3,642.6,2860.68,-58.66600837,3786,266
Scenario 83,Camp 3,6,40,0.25,3,1071,2817.84,-97.59538821,3786,398
